KABO TOWN,KANO,KAN,+1,FB,Kano Hub
KACHIA,KADUNA,KAD,+2,FH,Kaduna Hub
KADAKA,BORNO,MIU,+1,FH,Maiduguri Hub
KADARKO,PLATEAU,JOS,+1,FD,Jos Hub
KADARKO (WUSE),PLATEAU,JOS,+1,FD,Jos Hub
KADEMI,KANO,KAN,+1,FD,Kano Hub
KADO,FCT,ABV,0,FA,Abuja Hub
KADUNA,KADUNA,KAD,0,DIRECT,Kaduna Hub
KADUNA R.PET. CHEM,KADUNA,KAD,+1,FA,Kaduna Hub
KADUNA ROAD,FCT,ABV,0,FC,Abuja Hub
KADUNA ROAD,NIGER,MNA,+1,FA,Minna Hub
KAFANCHAN,KADUNA,KAD,+2,FH,Kaduna Hub
KAFINKORO,NIGER,MNA,+1,FE,Minna Hub
KAFUR,KATSINA,KAS,+1,FD,Kano Hub
KAGARA,NIGER,MNA,+1,FE,Minna Hub
KAGARKO,KADUNA,KAD,+2,FH,Kaduna Hub
KAGORO,KADUNA,KAD,+2,FH,Kaduna Hub
KAIAMA,KWARA,ILR,+2,FZ2,Ilorin Hub
KAINJI,KWARA,ILR,+2,FI,Ilorin Hub
KAINJI,NIGER,MNA,+2,FE,Minna Hub
KAITA,KATSINA,KAS,+1,FC,Kano Hub
KAKARA,TARABA,JAL,+3,FT,
KAKURI,KADUNA,KAD,0,DIRECT,Kaduna Hub
KALAJANGA,BAUCHI,BAU,+1,FD,Bauchi Hub
KALGO,KEBBI,BKK,+1,FB,
KALMAI,GOMBE,GOM,+1,FD,Gombe Hub
KALTUNGO,GOMBE,GOM,+1,FE,Gombe Hub
KAMBA,KEBBI,BKK,+2,FG,
KAMPALA,NIGER,MNA,0,FB,Minna Hub
KANAMA,YOBE,DAM,+2,FZ8,
KANAN (DENGI),PLATEAU,JOS,+2,FH,Jos Hub
KANGARE,BAUCHI,BAU,+1,FB,Bauchi Hub
KANGIWA,KEBBI,BKK,+1,FG,
KANKARA,KATSINA,KAS,+1,FE,Kano Hub
KANKE,PLATEAU,JOS,+2,FH,Jos Hub
KANKIA,KATSINA,KAS,+1,FD,Kano Hub
"KANO, MUNICIPAL",KANO,KAN,0,DIRECT,Kano Hub
KAOJE,KEBBI,BKK,+1,FZ3,
KARAYE,KANO,KAN,+1,FD,Kano Hub
KARI,BAUCHI,BAU,+1,FD,Bauchi Hub
KARIM LAMIDO,TARABA,JAL,+2,FM,
KARMO,FCT,ABV,0,FA,Abuja Hub
KARSHI,FCT,ABV,0,FC,Abuja Hub
KARU (NEW),NASARAWA,LAF,0,FB,Abuja Hub
KARU(OLD),NASARAWA,LAF,0,FB,Abuja Hub
KASHERE,GOMBE,GOM,+1,FH,Gombe Hub
KASUWA  MAGANI,KADUNA,KAD,+2,FD,Kaduna Hub
KATA EREGI,NIGER,MNA,+1,FD,Minna Hub
KATAGUM,BAUCHI,BAU,+1,FE,Bauchi Hub
KATCHA,NIGER,MNA,+2,FH,Minna Hub
KATERI,KADUNA,KAD,+2,FH,Kaduna Hub
KATSINA,KATSINA,KAS,0,DIRECT,Kano Hub
KAURA,KADUNA,KAD,2,FH,Kaduna Hub
KAURA (ZARIA CITY),KADUNA,KAD,0,FA,Kaduna Hub
KAURA NAMODA,ZAMFARA,GUS,+1,FD,Gusau Hub
KAURU,KADUNA,KAD,+2,FH,Kaduna Hub
KAURU,KADUNA,KAD,1,FE,Kaduna Hub
KAYAUKI,KATSINA,KAS,+1,FC,Kano Hub
KAZAURE,JIGAWA,DUT,+1,FD,Kano Hub
KEANA,NASARAWA,LAF,+1,FE,Abuja Hub
KEBBE,SOKOTO,SKO,+2,FG,Sokoto Hub
KEFFI,NASARAWA,LAF,+1,FD,Abuja Hub
KEMBU,GOMBE,GOM,+2,FE,Gombe Hub
KERANG,PLATEAU,JOS,+1,FE,Jos Hub
KETU,LAGOS,LOS,0,DIRECT,Lagos Hub
KHADDAMARI,BORNO,MIU,0, FA,Maiduguri Hub
KHANA,RIVERS,PHC,+1,FE,PH Hub
KIAMA,BAYELSA,YEN,+1,FG,PH Hub
KILOMETER 26,KANO,KAN,0,FA,Kano Hub
KIRFI,BAUCHI,BAU,+1,FD,Bauchi Hub
KIRIKASAMA,KANO,KAN,+2,FE,Kano Hub
KIRIKIRI,LAGOS,LOS,0,DIRECT,Lagos Hub
KIRU,KANO,KAN,+1,FC,Kano Hub
KISHI,OYO,IBA,+2,FZ7,Ibadan Hub
KIYAWA,JIGAWA,DUT,+1,FC,Kano Hub
KOBUWA,GOMBE,GOM,+1,FC,Gombe Hub
KOFAN GAYAN,KADUNA,KAD,1,FA,Kaduna Hub
KOKO,DELTA,WRI,+2,FE,Warri Hub
KOKO BESSE,KEBBI,BKK,+1,FG,
KOKORI,DELTA,WRI,+1,FE,Warri Hub
KOLO CREEK,BAYELSA,YEN,+2,FI,PH Hub
KONA,TARABA,JAL,0,FA,
KONDUGA,BORNO,MIU,+1,FZ2,Maiduguri Hub
KONO,RIVERS,PHC,+1,FE,PH Hub
KONTAGORA,NIGER,MNA,+2,FZ3,Minna Hub
KOSUNBOSUN,KWARA,ILR,+2,FR,Ilorin Hub
KOTONKARFE,KOGI,LKJ,+1,FE,
KPANTISAWA,TARABA,JAL,+1,FD,
KUBACHA ,KADUNA,KAD,+2,FH,Kaduna Hub
KUBAU,KADUNA,KAD,+2,FG,Kaduna Hub
KUBWA,FCT,ABV,0,FB,Abuja Hub
KUDAN,KADUNA,KAD,+1,FD,Kaduna Hub
KUJAMA,KADUNA,KAD,+1,FD,Kaduna Hub
KUJE,FCT,ABV,+1,FC,Abuja Hub
KUKAWA,BORNO,MIU,+1,FH,Maiduguri Hub
KUMO,GOMBE,GOM,+1,FC,Gombe Hub
KUNINI TOWN,TARABA,JAL,+1,FD,
KURA,KANO,KAN,+1,FB,Kano Hub
KURA FALLS,PLATEAU,JOS,+1,FE,Jos Hub
KURFI,KATSINA,KAS,+1,FD,Kano Hub
KURGWUI,PLATEAU,JOS,+2,FZ1,Jos Hub
KURI,GOMBE,GOM,+2,FE,Gombe Hub
KURMI,TARABA,JAL,+3,FR,
KURMI GWAZA,KADUNA,KAD,+2,FE,Kaduna Hub
KURMI MASHI ,KADUNA,KAD,0,DIRECT,Kaduna Hub
KURNA,KANO,KAN,0,DIRECT,Kano Hub
KURU,PLATEAU,JOS,+1,FD,Jos Hub
KUSADA,KATSINA,KAS,+1,FD,Kano Hub
KUTA,NIGER,MNA,+1,FD,Minna Hub
KUTA ILEOGBO,OYO,IBA,+1,FH,Ibadan Hub
KUTIGI,NIGER,MNA,+1,FE,Minna Hub
KWA,KANO,KAN,+1,FA,Kano Hub
KWA FALLS,CROSS RIVER,CBQ,+2,FE,Calabar Hub
KWADAN,GOMBE,GOM,+1,FA,Gombe Hub
KWALE,DELTA,WRI,+2,FE,Warri Hub
KWALE (AGIP PLANT),DELTA,WRI,+2,FZ6,Warri Hub
KWALI,FCT,ABV,0,FD,Abuja Hub
KWAMI,GOMBE,GOM,+1,FH,Gombe Hub
KWANA' YAU DADDAWA,KANO,KAN,+1,FC,Kano Hub
KWARE,SOKOTO,SKO,+1,FC,Sokoto Hub
KWAYAKUSA,BORNO,MIU,+1,FZ6,Maiduguri Hub
KWOI,KADUNA,KAD,+2,FH,Kaduna Hub
LADONGO,GOMBE,GOM,+1,FC,Gombe Hub
LAFIA,NASARAWA,LAF,0,DIRECT,Abuja Hub
LAGOS,LAGOS,LAS,0,DIRECT,Lagos Hub
LAHADIN MAKALI,KANO,KAN,+1,FC,Kano Hub
LAMBATA,NIGER,MNA,0,FC,Minna Hub
LAMINGA,PLATEAU,JOS,0,FC,Jos Hub
LAMURDE,ADAMAWA,YOL,+1,FD,Yola Hub
LANGBASA,LAGOS,LAS,0,FC,Lagos Hub
"LANGTANG, NORTH",PLATEAU,JOS,+2,FH,Jos Hub
"LANGTANG, SOUTH",PLATEAU,JOS,+2,FI,Jos Hub
LANKAVIRI,TARABA,JAL,+1,FC,
LANLATE,OYO,IBA,+1,FE,Ibadan Hub
LANZAI,BAUCHI,BAU,+1,FZ2,Bauchi Hub
"LAPAI, IBB UNIV.",NIGER,MNA,+1,FD,Minna Hub
LARANTO,PLATEAU,JOS,0,DIRECT,Jos Hub
LAU,TARABA,JAL,+1,FD,
LEJJA,ENUGU,ENU,+1,FE,Enugu Hub
LEKKI,LAGOS,LAS,0,DIRECT,Lagos Hub
LIFECAMP,FCT,ABV,0,DIRECT,Abuja Hub
LISAGBEDE,ONDO,AKR,+3,FE,Akure Hub
LOKOJA,KOGI,LKJ,0,DIRECT,
LOWER USMAN DAM,FCT,ABV,+1,FB,Abuja Hub
LUGBE,FCT,ABV,+1,FA,Abuja Hub
MABUDI,PLATEAU,JOS,+1,FI,Jos Hub
MACHINA,YOBE,DAM,+2,FM,
MADA STATION,NASARAWA,LAF,+1,FD,Abuja Hub
MADAGALI,ADAMAWA,YOL,+2,FO,Yola Hub
MAFA,BORNO,MIU,+1,FZ6,Maiduguri Hub
MAFARA,ZAMFARA,GUS,+1,FD,Gusau Hub
MAFOLUKU,LAGOS,LOS,0,DIRECT,Lagos Hub
MAGAMA,KATSINA,KAS,+1,FD,Kano Hub
MAGBON,LAGOS,LOS,0,DIRECT,Lagos Hub
MAIDUGURI,BORNO,MIU,0,DIRECT,Maiduguri Hub
MAIGAMA,KADUNA,KAD,+1,FC,Kaduna Hub
MAIGATARI,JIGAWA,DUT,+1,FE,Kano Hub
MAIKAFO,GOMBE,GOM,+2,FE,Gombe Hub
MAINA REWO,TARABA,JAL,+1,FD,
MAIRIGA,NIGER,MNA,+2,FE,Minna Hub
MAISAMARI,TARABA,JAL,+3,FT,
MAITAMA,FCT,ABV,0,DIRECT,Abuja Hub
MAITUMBI,NIGER,MNA,0,FA,Minna Hub
MAIYAMA,KEBBI,BKK,+1,FZ2,
MAJE,NIGER,MNA,0,FA,Minna Hub
MAKARFI,KADUNA,KAD,+1,FD,Kaduna Hub
MAKERA,KADUNA,KAD,0,DIRECT,Kaduna Hub
MAKINDE,ONDO,AKR,+3,FE,Akure Hub
MAKOKO,LAGOS,LOS,0,DIRECT,Lagos Hub
MALADOWA,KATSINA,KAS,+1,FE,Kano Hub
MALAFATORI,BORNO,MIU,+1,FZ6,Maiduguri Hub
MALALI ,KADUNA,KAD,0,DIRECT,Kaduna Hub
MALAM MADURI,JIGAWA,DUT,+1,FD,Kano Hub
MALAM SIDI,GOMBE,GOM,+1,FD,Gombe Hub
MALAMADORI,KANO,KAN,+2,FE,Kano Hub
MALUMFASHI,KADUNA,KAD,+1,FZ2,Kaduna Hub
MALUMFASHI,KATSINA,KAS,+1,FZ2,Kano Hub
MAMUDO,YOBE,DAM,+1,FC,
MANCHOCK,KADUNA,KAD,+2,FH,Kaduna Hub
MANDO,KADUNA,KAD,0,DIRECT,Kaduna Hub
MANFE,CROSS RIVER,CBQ,+3,FE,Calabar Hub
MANGU,PLATEAU,JOS,+1,FE,Jos Hub
MANI,KATSINA,KAS,+1,FE,Kano Hub
MARADUN,ZAMFARA,GUS,+1,FE,Gusau Hub
MARARABA,NASARAWA,LAF,0,FB,Abuja Hub
MARARABA,PLATEAU,JOS,+1,FB,Jos Hub
MARARABA KUNINI,TARABA,JAL,+1,FD,
MARARBA,FCT,ABV,0,FB,Abuja Hub
MARINA,LAGOS,LAS,0,DIRECT,Lagos Hub
MARU,ZAMFARA,GUS,+1,FC,Gusau Hub
MARYLAND,LAGOS,LOS,0,DIRECT,Lagos Hub
MASAKA,FCT,ABV,0,FB,Abuja Hub
MASHEGU,NIGER,MNA,+2,FI,Minna Hub
MASHI,KATSINA,KAS,+1,FD,Kano Hub
MATAZU,KATSINA,KAS,+1,FE,Kano Hub
MAYO LOPE ,TARABA,JAL,+1,FD,
MAYOBELUWA,ADAMAWA,YOL,+1,FD,Yola Hub
MBAISE (OTHERS),IMO,ORI,+1,FD,Owerri Hub
MBAITOLI,IMO,ORI,0,FB,Owerri Hub
MBALANO,ABIA,ABA,+1,FD,Aba Hub
MBANO,IMO,ORI,+1,FC,Owerri Hub
MBAUKWU (AWKA),ANAMBRA,ONA,+1,FD,Onitsha Hub
MBAWSI,ABIA,ABA,+1,FC,Aba Hub
MBIAMA,BAYELSA,YEN,+2,FE,PH Hub
MBIERI,IMO,ORI,0,FB,Owerri Hub
MBO,AKWA IBOM,UYO,+2,FE,Uyo Hub
MBU,ENUGU,ENU,+1,FH,Enugu Hub
MBUBO,ABIA,ABA,+1,FC,Aba Hub
MEIN/OYIAKIRI,BAYELSA,YEN,+3,FT,PH Hub
MENDE,LAGOS,LOS,0,DIRECT,Lagos Hub
MGBAKWU,ANAMBRA,ONA,+2,FE,Onitsha Hub
MGBEE,IMO,ORI,+1,FC,Owerri Hub
MGBIDI,IMO,ORI,+1,FC,Owerri Hub
MGBOKO,ABIA,ABA,1,FC,Aba Hub
MGBOWO,ENUGU,ENU,+1,FD,Enugu Hub
MIANGO,PLATEAU,JOS,+1,FE,Jos Hub
MICHKA,ADAMAWA,YOL,+1,FJ,Yola Hub
MINJIBIR,KANO,KAN,+1,FD,Kano Hub
MINNA,NIGER,MNA,0,DIRECT,Minna Hub
MISAU,BAUCHI,BAU,+1,FE,Bauchi Hub
MISTALI VILLAGE,PLATEAU,JOS,+1,FC,Jos Hub
MIYA,BAUCHI,BAU,+1,FD,Bauchi Hub
MIYENCHI,ZAMFARA,GUS,+1,FD,Gusau Hub
MKPANI-UGEP,CROSS RIVER,CBQ,+1,FE,Calabar Hub
MKPATENIN,AKWA IBOM,UYO,+1,FE,Uyo Hub
MMAKU,ENUGU,ENU,+1,FE,Enugu Hub
MMIATA,ANAMBRA,ONA,+2,FH,Onitsha Hub
MODAKEKE,OSUN,OSG,0,FA,Osogbo Hub
MOKOLA,OYO,IBA,0,DIRECT,Ibadan Hub
MOKWA,KWARA,ILR,+1,FZ2,Ilorin Hub
MOKWA,NIGER,MNA,+2,FE,Minna Hub
MOLETE,OYO,IBA,0,DIRECT,Ibadan Hub
MONGUNO,BORNO,MIU,+1,FD,Maiduguri Hub
MONIYA,OYO,IBA,0,DIRECT,Ibadan Hub
MONKI,TARABA,JAL,+2,FZ2,
MONYA,OYO,IBA,+1,FE,Ibadan Hub
MOPA,KWARA,ILR,+2,FZ3,Ilorin Hub
MOROA,NASARAWA,LAF,+1,FE,Abuja Hub
MOSIMI,OGUN,ABK,+1,FD,Abeokuta Hub
MOSOGAR,DELTA,WRI,+1,FB,Warri Hub
MOWE,OGUN,ABK,+1,FC,Abeokuta Hub
MPU,ENUGU,ENU,+1,FH,Enugu Hub
MPUTU,ANAMBRA,ONA,+2,FH,Onitsha Hub
MUBI NORTH,ADAMAWA,YOL,+1,FH,Yola Hub
MUBI SOUTH,ADAMAWA,YOL,+1,FI,Yola Hub
MUSAWA,KATSINA,KAS,+1,FE,Kano Hub
MUSHIN,LAGOS,LOS,0,DIRECT,Lagos Hub
MUTUM BIU,TARABA,JAL,+1,FD,
N.N.P.C (DEPOT),ADAMAWA,YOL,0,FA,Yola Hub
NABORDO,BAUCHI,BAU,+1,FD,Bauchi Hub
NACHI,ENUGU,ENU,+1,FD,Enugu Hub
NADO,ANAMBRA,ONA,+2,FD,Onitsha Hub
NAFORIJA,LAGOS,LAS,+1,FF,Lagos Hub
NANKA,ANAMBRA,ONA,+2,FD,Onitsha Hub
NANKA-AWKA,ENUGU,ENU,+1,FE,Enugu Hub
NARA UNATEZE,ENUGU,ENU,+1,FE,Enugu Hub
NARAGUTA,PLATEAU,JOS,+1,FA,Jos Hub
NASKO,NIGER,MNA,+3,FM,Minna Hub
NASARAWA,KANO,KAN,0,DIRECT,Kano Hub
NASARAWA,NASARAWA,LAF,+1,FD,Abuja Hub
NASARAWA EGON,NASARAWA,LAF,+1,FB,Abuja Hub
NASARAWA TOTO,NASARAWA,LAF,+1,FZ1,Abuja Hub
NASSU,PLATEAU,JOS,1,FE,Jos Hub
NATADA,GOMBE,GOM,+2,FZ8,Gombe Hub
NAWFIA,ANAMBRA,ONA,+2,FD,Onitsha Hub
NAWGU,ANAMBRA,ONA,+1,FD,Onitsha Hub
NAZE,IMO,ORI,0,FA,Owerri Hub
NCHIA,RIVERS,PHC,0,DIRECT,PH Hub
NDELE,RIVERS,PHC,+1,FD,PH Hub
NDI OLUMBE,ABIA,ABA,+1,FD,Aba Hub
NDI-AKATA,ABIA,ABA,+1,FC,Aba Hub
NDIEEGORO,ABIA,ABA,+1,FB,Aba Hub
NDIKELIONWU,ANAMBRA,ONA,+1,FD,Onitsha Hub
NDIOKPALA-EZE,ANAMBRA,ONA,+1,FB,Onitsha Hub
NDIONWU,ANAMBRA,ONA,+1,FD,Onitsha Hub
NDOKI,RIVERS,PHC,+1,FE,PH Hub
NDON EBOM,AKWA IBOM,UYO,+1,FC,Uyo Hub
NDONUDUE,AKWA IBOM,UYO,+1,FA,Uyo Hub
NEKEDE,IMO,ORI,0,FA,Owerri Hub
NEMBE WEST/EAST,BAYELSA,YEN,+2,FR,PH Hub
NENGERE,YOBE,DAM,+1,FZ3,
NENI,ANAMBRA,ONA,+1,FC,Onitsha Hub
NENU,ABIA,ABA,+1,FD,Aba Hub
NEW BUSSA,KWARA,ILR,+2,FZ5,Ilorin Hub
NGALA,BORNO,MIU,+1,FH,Maiduguri Hub
NGASKI,KEBBI,BKK,+2,FZ5,
NGBO EAST,EBONYI,AKK,+1,FC,Enugu Hub
NGBOLOKWU,ANAMBRA,ONA,+2,FB,Onitsha Hub
NGEZERMA,YOBE,DAM,+1,FD,
NGOREJE,TARABA,JAL,+3,FT,
NGOR-OKPALA,IMO,ORI,+1,FC,Owerri Hub
NGURORE AFCOTT,ADAMAWA,YOL,0,FC,Yola Hub
NGURU,BORNO,KAN,+1,FD,Maiduguri Hub
NGURU,KANO,KAN,+2,FE,Kano Hub
NGURU,YOBE,DAM,+2,FM,
NGURU MBAISE,IMO,ORI,+1,FC,Owerri Hub
NGUZU EDDA,EBONYI,AKK,+2,FZ7,Enugu Hub
NGWO,ENUGU,ENU,0,FB,Enugu Hub
NIBO,ANAMBRA,ONA,+1,FD,Onitsha Hub
NIFOR,EDO,BNI,+1,FD,Benin Hub
NIKE,ENUGU,ENU,0,FB,Enugu Hub
NIMO,ANAMBRA,ONA,+2,FD,Onitsha Hub
NINGI,BAUCHI,BAU,+1,FZ2,Bauchi Hub
NINTH MILE,ENUGU,ENU,0,FB,Enugu Hub
NISE,ANAMBRA,ONA,+1,FD,Onitsha Hub
NJAJIMAJI,YOBE,DAM,+2,FM,
NJODO-NIKE,ENUGU,ENU,0,FB,Enugu Hub
NKALAGU,EBONYI,AKK,+1,FG,Enugu Hub
NKALAGU,ENUGU,ENU,+1,FG,Enugu Hub
NKAN UDE,AKWA IBOM,UYO,+1,FC,Uyo Hub
NKANU,ENUGU,ENU,+1,FD,Enugu Hub
NKANU,GOMBE,GOM,+1,FD,Gombe Hub
NKO-UGEP,CROSS RIVER,CBQ,+1,FE,Calabar Hub
NKPANI,CROSS RIVER,CBQ,+1,FE,Calabar Hub
NKPOLOGU,ANAMBRA,ONA,+1,FD,Onitsha Hub
NKPOLOGWU,ENUGU,ENU,+1,FH,Enugu Hub
NKPOR,ANAMBRA,ONA,+1,FB,Onitsha Hub
NKPOR-AGU,ANAMBRA,ONA,+1,FB,Onitsha Hub
NKWELE-EZUNAKA,ANAMBRA,ONA,+1,FC,Onitsha Hub
NKWELE-OGIDIKA,ANAMBRA,ONA,+1,FD,Onitsha Hub
NKWERRE,IMO,ORI,+1,FC,Owerri Hub
NKWO EGU,EBONYI,AKK,+1,FC,Enugu Hub
NNENWE,ENUGU,ENU,+1,FE,Enugu Hub
NNEOKWA,ANAMBRA,ONA,+1,FB,Onitsha Hub
NNEWI,ANAMBRA,ONA,0,DIRECT,Onitsha Hub
NNOBI,ANAMBRA,ONA,0,FA,Onitsha Hub
NNPC DEPOT,PLATEAU,JOS,+1,FC,Jos Hub
NNPC/PPMC,KWARA,ILR,0,FA,Ilorin Hub
NO MAN'S LAND,KANO,KAN,0,DIRECT,Kano Hub
NONWA,RIVERS,PHC,+1,FE,PH Hub
NRI,ANAMBRA,ONA,+2,FD,Onitsha Hub
NSIT ATAI,AKWA IBOM,UYO,+1,FC,Uyo Hub
NSIT IBOM,AKWA IBOM,UYO,+1,FD,Uyo Hub
NSIT UBIUM,AKWA IBOM,UYO,+1,FC,Uyo Hub
NSUGBE,ANAMBRA,ONA,+1,FC,Onitsha Hub
NSUKKA,ENUGU,ENU,+1,FE,Enugu Hub
NSUKWA,DELTA,WRI,+2,FF,Warri Hub
NTEJE,ANAMBRA,ONA,+1,FC,Onitsha Hub
NTIGHA,ABIA,ABA,+1,FD,Aba Hub
NTUNG UDE,AKWA IBOM,UYO,+1,FB,Uyo Hub
NUMAN,ADAMAWA,YOL,0,FC,Yola Hub
NWAORIEUBI,IMO,ORI,+1,FB,Owerri Hub
NYANYAN,FCT,ABV,0,FB,Abuja Hub
OBA,ANAMBRA,ONA,+1,FC,Onitsha Hub
OBAFE OWODE,OGUN,ABK,+1,FD,Abeokuta Hub
OBAGIE,EDO,BNI,+1,FD,Benin Hub
OBAJANA,KOGI,LKJ,+1,FE,
OBALENDE,LAGOS,LAS,0,DIRECT,Lagos Hub
OBAN,CROSS RIVER,CBQ,+1,FE,Calabar Hub
OBANGEDE,KOGI,LKJ,+1,FE,
OBANIKORO,LAGOS,LOS,0,DIRECT,Lagos Hub
OBANLIKU LGA,CROSS RIVER,CBQ,+3,FS,Calabar Hub
OBARETIN,EDO,BNI,+1,FD,Benin Hub
OBAYANTOR,EDO,BNI,+1,FD,Benin Hub
OBBO AIYEGULE,KWARA,ILR,+1,FZ2,Ilorin Hub
OBE,ENUGU,ENU,+1,FC,Enugu Hub
OBEHIE,ABIA,ABA,+1,FC,Aba Hub
OBELEDU,ANAMBRA,ONA,+2,FE,Onitsha Hub
OBI,NASARAWA,LAF,+1,FD,Abuja Hub
OBIANGWU,IMO,ORI,+1,FC,Owerri Hub
OBIARUKU,DELTA,WRI,+1,FD,Warri Hub
OBIARUKU AMAI,DELTA,WRI,+1,FE,Warri Hub
OBIBI-EZENA,IMO,ORI,+1,FC,Owerri Hub
OBIGBO,RIVERS,PHC,+1,FD,PH Hub
OBILUBI,IMO,ORI,+1,FB,Owerri Hub
OBINAGU,ENUGU,ENU,+1,FD,Enugu Hub
OBINZE,IMO,ORI,0,FB,Owerri Hub
OBIOMA NGWA,ABIA,ABA,+1,FB,Aba Hub
OBIOR,DELTA,WRI,+1,FE,Warri Hub
OBIOZARA,EBONYI,AKK,+2,FM,Enugu Hub
OBODOUKWU IDEATO,IMO,ORI,+2,FD,Owerri Hub
OBOLLO-AFOR,ENUGU,ENU,+1,FE,Enugu Hub
OBORO,ABIA,ABA,+1,FC,Aba Hub
OBOSI,ANAMBRA,ONA,+1,FB,Onitsha Hub
OBOT AKARA,AKWA IBOM,UYO,+2,FE,Uyo Hub
OBOT IDEM,AKWA IBOM,UYO,+1,FB,Uyo Hub
OBOWO,IMO,ORI,+1,FC,Owerri Hub
OBUBA,ABIA,ABA,+1,FD,Aba Hub
OBUBURA,CROSS RIVER,CBQ,+1,FH,Calabar Hub
"OBUDU, RANCH",CROSS RIVER,CBQ,+2,FZ11,Calabar Hub
OCHECHE UMUODU,ANAMBRA,ONA,+2,FE,Onitsha Hub
ODE OMU,OYO,IBA,+1,FE,Ibadan Hub
ODE REMO,OGUN,ABK,+1,FD,Abeokuta Hub
ODE-AYE,ONDO,AKR,+3,FE,Akure Hub
ODEDA,OGUN,ABK,+1,FC,Abeokuta Hub
ODE-IRELE,ONDO,AKR,+3,FE,Akure Hub
ODEKPE,ANAMBRA,ONA,+2,FC,Onitsha Hub
ODI,BAYELSA,YEN,+1,FH,PH Hub
ODO-ERE,KWARA,ILR,+2,FZ2,Ilorin Hub
ODOMOLA,LAGOS,LAS,+1,FZ2,Lagos Hub
ODOT,AKWA IBOM,UYO,+1,FE,Uyo Hub
ODUKPANI,CROSS RIVER,CBQ,0,FD,Calabar Hub
OFEME,ABIA,ABA,+1,FB,Aba Hub
OFFA,KWARA,ILR,0, DIRECT,Ilorin Hub
OFUAGBE,DELTA,WRI,+2,FE,Warri Hub
OFUMA,ANAMBRA,ONA,+2,FC,Onitsha Hub
OGAN,EDO,BNI,+1,FD,Benin Hub
OGBA,LAGOS,LOS,0,DIRECT,Lagos Hub
OGBAGI,ONDO,AKR,+3,FE,Akure Hub
OGBAKIRI,RIVERS,PHC,+1,FE,PH Hub
OGBAKU,IMO,ORI,0,FB,Owerri Hub
OGBAKUBA,ANAMBRA,ONA,+2,FE,Onitsha Hub
OGBESE,EDO,BNI,+2,FZ2,Benin Hub
OGBIA CENTRAL/WEST,BAYELSA,YEN,+1,FZ6,PH Hub
OGBOGORO,RIVERS,PHC,+1,FC,PH Hub
OGBOJI,ANAMBRA,ONA,+2,FC,Onitsha Hub
OGBOLI,ENUGU,ENU,+1,FH,Enugu Hub
OGBOMOSHO,OYO,IBA,0,FE,Ibadan Hub
OGBONI SOUTH,BAYELSA,YEN,+2,FM,PH Hub
OGBONI/NORTH BISENI,BAYELSA,YEN,+2,FM,PH Hub
OGBUERURU,IMO,ORI,+1,FC,Owerri Hub
OGBUNIKE,ANAMBRA,ONA,+1,FC,Onitsha Hub
OGERE,OGUN,ABK,+1,FC,Abeokuta Hub
OGERE REMO,OGUN,ABK,+1,FD,Abeokuta Hub
OGHARA,DELTA,WRI,+1,FB,Warri Hub
OGHARAFE,DELTA,WRI,+1,FB,Warri Hub
OGHAREKI,DELTA,WRI,+1,FB,Warri Hub
OGHE,ENUGU,ENU,+1,FC,Enugu Hub
OGIDI,ANAMBRA,ONA,+1,FB,Onitsha Hub
OGOJA,CROSS RIVER,CBQ,+2,FJ,Calabar Hub
OGORI,KOGI,LKJ,+2,FE,
OGORODE,DELTA,WRI,0,DIRECT,Warri Hub
OGOTUN,ONDO,AKR,+3,FE,Akure Hub
OGU/BOLO,RIVERS,PHC,+1,FE,PH Hub
OGUDU,LAGOS,LOS,0,DIRECT,Lagos Hub
OGUGU,KOGI,LKJ,+2,FZ5,
OGUNMAKIN,OGUN,ABK,+1,FE,Abeokuta Hub
OGUTA,IMO,ORI,+1,FC,Owerri Hub
OGUTA ISLAND,IMO,ORI,+1,FC,Owerri Hub
OGWA,EDO,BNI,+2,FE,Benin Hub
OHAFIA,ABIA,ABA,+2,FC,Aba Hub
OHAI,IMO,ORI,0,FD,Owerri Hub
OHAOZARA,ABIA,ABA,+2,FE,Aba Hub
OHITA,ANAMBRA,ONA,+2,FE,Onitsha Hub
OHUHU,ABIA,ABA,+1,FB,Aba Hub
OHUHU NSULU,ABIA,ABA,+2,FZ2,Aba Hub
OJI RIVER,ENUGU,ENU,+1,FE,Enugu Hub
OJO,LAGOS,LOS,0,DIRECT,Lagos Hub
OJODU,LAGOS,LOS,0,DIRECT,Lagos Hub
OJOTA,LAGOS,LOS,0,DIRECT,Lagos Hub
OJOTO OFIA,ANAMBRA,ONA,0,FB,Onitsha Hub
OKA AKOKO,ONDO,AKR,+3,FE,Akure Hub
OKADA,EDO,BNI,+1,FE,Benin Hub
OKBO ,AKWA IBOM,UYO,+1,FA,Uyo Hub
OKE AGBE,ONDO,AKR,+3,FE,Akure Hub
OKE IGOSUN,KWARA,ILR,+1,FD,Ilorin Hub
OKE IHO,OYO,IBA,+1,FE,Ibadan Hub
OKE ODAN ROAD,OGUN,ABK,+1,FD,Abeokuta Hub
OKE -OYI,KWARA,ILR,+1,FB,Ilorin Hub
OKEGWE,KOGI,LKJ,+1,FE,
OKE-IRA,LAGOS,LOS,0,DIRECT,Lagos Hub
OKEIRANLA,LAGOS,LAS,0,FC,Lagos Hub
